aco,0.8472978603872034
shortest,0.6290679794672798
ea,0.6048730571800768
solution,0.5941261547656673
physical,0.5322882903184675
problem,0.5281121375694821
ant,0.5245177230968402
link,0.4959959068876630
vt,0.4959959068876630
number,0.4951051289713895
commun,0.4882721282969377
pheromone,0.4841702059355448
paths,0.4597035234568583
lightpath,0.4234111400260537
topology,0.4113136788824522
path,0.4113136788824522
opt,0.3836423865190224
netw,0.3836423865190224
ilp,0.3750212954516476
best,0.3750212954516476
network,0.3740794307783831
survivable,0.3508263731644445
ants,0.3496784820645601
兲,0.3487658059263841
mutation,0.3387289120208430
lightpaths,0.3266314508772414
vts,0.3266314508772414
ﬁtness,0.3227801372903632
update,0.3093530914595859
mapping,0.3080654135821979
wavelength,0.2903390674464368
ﬁnd,0.2824326201290678
rov,0.2790126447411072
solutions,0.2750584049841053
node,0.2750584049841053
ﬁrst,0.2689834477419694
table,0.2640560687847410
global,0.2554663353070000
resource,0.2540466840156322
pheromones,0.2474824731676687
proc,0.2441360641484688
phero,0.2441360641484688
sps,0.2441360641484688
networks,0.2420513963860126
values,0.2420513963860126
time,0.2420513963860126
usage,0.2419492228720307
algorithms,0.2310490601866484
connectivity,0.2286359305806739
august,0.2268589337370297
