shortest,0.7621400520468967
link,0.7173082842794322
aco,0.6977747085541676
ant,0.6811610250171636
physical,0.6425886713336580
pheromone,0.5980926073321436
problem,0.5572359686854462
paths,0.5529251357987289
hop,0.5169940181967575
vt,0.5080933680312645
algorithms,0.4485069991858470
mapping,0.4213247568109471
count,0.4092869310724331
topology,0.3885419873180257
survivable,0.3885419873180257
best,0.3885419873180257
virtual,0.3885419873180257
solution,0.3805513932485974
lightpath,0.3586541421397161
acs,0.3566659172122285
ras,0.3311897802684978
cost,0.3156599872030758
τ,0.3155760612615883
path,0.3138223743722516
number,0.3125957873113479
based,0.2990046661238980
lightpaths,0.2839345291939419
wavelength,0.2689906066047871
iteration,0.2622972594192963
ij,0.2547613694373060
table,0.2446401813740983
algorithm,0.2446401813740983
wdm,0.2391027614264774
upper,0.2369555916735139
networks,0.2310490601866484
iii,0.2292852324935755
bwas,0.2292852324935755
mmas,0.2292852324935755
routing,0.2092149162481677
performance,0.2038668178117486
set,0.2038668178117486
pheromones,0.2038090955498448
update,0.2038090955498448
ants,0.1993642024440479
colony,0.1993642024440479
success,0.1942709936590129
optical,0.1942709936590129
iv,0.1938727568237841
ii,0.1938727568237841
links,0.1902756966242987
