traffic,2.1972245773362196
flow,1.0729586082894000
deviation,0.9765442565938753
double,0.6713741764082893
link,0.5927755960364752
hh,0.5811859128234251
vt,0.5292639250325671
problem,0.5198603854199589
solution,0.5198603854199589
lightpaths,0.4445816970273564
design,0.4235899436755222
survivable,0.4234111400260537
failure,0.4022405830247511
ant,0.3765768268387571
approach,0.3658276786288600
array,0.3576528694298001
number,0.3465735902799726
time,0.3465735902799726
aco,0.3295047234839125
maximum,0.3059686718064901
paths,0.2963877980182376
search,0.2695572368844232
llhs,0.2682396520723500
llh,0.2682396520723500
topology,0.2540466840156322
shortest,0.2540466840156322
heuristics,0.2503031485355358
node,0.2503031485355358
hyper,0.2441360641484688
defined,0.2441360641484688
yaylmh,0.2441360641484688
tu,0.2441360641484688
icton,0.2441360641484688
su,0.2441360641484688
physical,0.2328761270143296
success,0.2328761270143296
lightpath,0.2328761270143296
nodes,0.2310490601866484
study,0.2310490601866484
minutes,0.2235330433936250
rate,0.2117949718377611
method,0.2117055700130269
single,0.1925408834888737
algorithm,0.1925408834888737
situations,0.1831020481113516
solves,0.1831020481113516
gbps,0.1831020481113516
pair,0.1804559700180918
scale,0.1804559700180918
ru,0.1788264347149000
